code_module,code_presentation,id_student,id_site,date,sum_click
AAA,2013J,1401935,546670,-1,1
AAA,2013J,1401935,546614,-1,2
AAA,2013J,1401935,546667,-1,7
AAA,2013J,1401935,546879,-1,6
AAA,2013J,1465690,546681,-1,4
AAA,2013J,1465690,546652,-1,1
AAA,2013J,1465690,546719,-1,6
AAA,2013J,1465690,546652,-1,4
AAA,2013J,1465690,546614,-1,10
AAA,2013J,1465690,546883,-1,2
AAA,2013J,1465690,546652,-1,4
AAA,2013J,1465690,546876,-1,2
AAA,2013J,1640609,546614,-1,2
AAA,2013J,1640609,546652,-1,3
AAA,2013J,1640609,546652,-1,4
AAA,2013J,1626710,546652,-1,8
AAA,2013J,1626710,546652,-1,10
AAA,2013J,1626710,546614,-1,5
AAA,2013J,1626710,546652,-1,2
AAA,2013J,749412,546652,-1,5
AAA,2013J,905042,546883,-1,1
AAA,2013J,905042,546614,-1,1
AAA,2013J,905042,546876,-1,1
AAA,2013J,978739,546652,-1,10
AAA,2013J,971027,546652,-1,6
AAA,2013J,978739,546652,-1,12
AAA,2013J,978739,546667,-1,2
AAA,2013J,971027,546652,-1,3
AAA,2013J,978739,546879,-1,1
AAA,2013J,978739,546614,-1,4
AAA,2013J,969076,546652,-1,2
AAA,2013J,969076,546652,-1,1
AAA,2013J,971027,546614,-1,2
AAA,2013J,969076,546614,-1,1
AAA,2013J,705379,546719,-1,10
AAA,2013J,749412,546652,-1,7
AAA,2013J,721259,546614,-1,1
AAA,2013J,721259,546652,-1,2
AAA,2013J,749412,546614,-1,2
AAA,2013J,721259,546876,-1,1
AAA,2013J,705379,546614,-1,5
AAA,2013J,705379,546652,-1,2
AAA,2013J,721259,546883,-1,1
AAA,2013J,721259,546652,-1,1
AAA,2013J,2481901,546879,-1,1
AAA,2013J,2481901,546614,-1,2
AAA,2013J,2482700,546614,-1,1
AAA,2013J,2481901,546667,-1,5
AAA,2013J,2470694,546614,-1,3
AAA,2013J,2470694,546719,-1,5
AAA,2013J,2518069,546662,-1,6
AAA,2013J,2542724,546681,-1,4
AAA,2013J,2542724,546719,-1,4
AAA,2013J,2542724,547009,-1,1
AAA,2013J,2542724,546879,-1,1
AAA,2013J,2542724,546688,-1,10
AAA,2013J,2542724,546652,-1,1
AAA,2013J,2542724,546652,-1,1
AAA,2013J,2542724,546652,-1,21
AAA,2013J,2542724,546871,-1,2
AAA,2013J,2542724,546652,-1,17
AAA,2013J,2542724,546986,-1,1
AAA,2013J,2542724,546614,-1,21
AAA,2013J,2542724,546662,-1,16
AAA,2013J,2536991,546614,-1,2
AAA,2013J,2536991,546879,-1,1
AAA,2013J,2460080,546614,-1,9
AAA,2013J,2460080,546883,-1,1
AAA,2013J,2460080,546652,-1,2
AAA,2013J,2460080,546986,-1,1
AAA,2013J,2460080,547009,-1,1
AAA,2013J,2460080,546662,-1,46
AAA,2013J,2460080,546876,-1,2
AAA,2013J,2460080,546652,-1,1
AAA,2013J,2457256,546876,-1,1
AAA,2013J,2458355,546731,-1,5
AAA,2013J,2457256,546719,-1,3
AAA,2013J,2457256,546732,-1,2
AAA,2013J,2457256,546871,-1,1
AAA,2013J,2457256,546681,-1,4
AAA,2013J,2457256,546614,-1,4
AAA,2013J,2458355,546614,-1,3
AAA,2013J,2458355,546876,-1,1
AAA,2013J,2458355,546883,-1,1
AAA,2013J,2412002,547013,-1,3
AAA,2013J,2412002,546652,-1,2
AAA,2013J,2412002,546652,-1,22
AAA,2013J,2412002,546662,-1,9
AAA,2013J,2412002,546652,-1,1
AAA,2013J,2412002,547020,-1,1
AAA,2013J,2412002,546688,-1,2
AAA,2013J,2412002,546879,-1,9
AAA,2013J,2411778,546614,-1,2
AAA,2013J,2412002,546667,-1,4
AAA,2013J,2412002,546961,-1,1
AAA,2013J,2412002,546873,-1,1
AAA,2013J,2412002,546614,-1,19
AAA,2013J,2412002,546652,-1,22
AAA,2013J,2412002,546871,-1,4
AAA,2013J,2411778,546662,-1,1
AAA,2013J,2598871,546614,-1,4
AAA,2013J,2598871,546732,-1,8
AAA,2013J,2557283,546652,-1,9
AAA,2013J,2557283,546681,-1,2
AAA,2013J,2557283,546652,-1,11
AAA,2013J,2557283,546614,-1,9
AAA,2013J,2555340,546681,-1,7
AAA,2013J,2555340,546876,-1,1
AAA,2013J,2555340,546719,-1,3
AAA,2013J,2555340,546614,-1,3
AAA,2013J,2555340,546652,-1,11
AAA,2013J,2555340,546652,-1,12
AAA,2013J,2555340,546883,-1,1
AAA,2013J,2594139,546669,-1,29
AAA,2013J,2594139,547009,-1,1
AAA,2013J,2594139,547013,-1,1
AAA,2013J,2594139,546667,-1,14
AAA,2013J,2594139,546681,-1,4
AAA,2013J,2594139,546900,-1,1
AAA,2013J,2594139,546883,-1,1
AAA,2013J,2594139,546614,-1,14
AAA,2013J,2594139,546879,-1,6
AAA,2013J,2594139,546876,-1,1
AAA,2013J,2594139,546871,-1,5
AAA,2013J,2671132,546652,-1,2
AAA,2013J,2671132,546652,-1,1
AAA,2013J,2671132,546894,-1,1
AAA,2013J,2671132,546614,-1,5
AAA,2013J,2671132,546876,-1,3
AAA,2013J,2671132,546681,-1,11
AAA,2013J,2671132,546889,-1,1
AAA,2013J,2671132,546662,-1,4
AAA,2013J,2671132,546719,-1,6
AAA,2013J,2666246,546614,-1,1
AAA,2013J,2666246,546871,-1,1
AAA,2013J,2666246,546948,-1,1
AAA,2013J,2574583,546879,-1,1
AAA,2013J,2574583,546614,-1,7
AAA,2013J,2574583,546876,-1,2
AAA,2013J,2574583,546681,-1,3
AAA,2013J,2574583,546871,-1,1
AAA,2013J,2574583,546662,-1,3
AAA,2013J,2566592,546652,-1,2
AAA,2013J,2566592,546719,-1,5
AAA,2013J,2566592,546732,-1,1
AAA,2013J,2566592,546652,-1,2
AAA,2013J,2566592,546614,-1,5
AAA,2013J,2566592,546876,-1,1
AAA,2013J,2566592,546681,-1,8
AAA,2013J,2566592,546883,-1,1
AAA,2013J,2649826,546614,-1,5
AAA,2013J,2641155,546948,-1,1
AAA,2013J,2641155,546883,-1,3
AAA,2013J,2641155,546652,-1,1
AAA,2013J,2641155,546876,-1,2
AAA,2013J,2641155,546871,-1,2
AAA,2013J,2641155,546652,-1,1
AAA,2013J,2641155,546614,-1,7
AAA,2013J,2649826,546732,-1,2
AAA,2013J,2649826,546700,-1,2
AAA,2013J,2649826,546876,-1,1
AAA,2013J,2649826,546883,-1,1
AAA,2013J,2649826,546879,-1,1
AAA,2013J,2678643,546943,-1,2
AAA,2013J,2678643,546975,-1,2
AAA,2013J,2678643,546900,-1,1
AAA,2013J,2678643,546952,-1,2
AAA,2013J,2678643,546971,-1,1
AAA,2013J,2678643,546984,-1,1
AAA,2013J,2678643,546990,-1,1
AAA,2013J,2678643,546921,-1,1
AAA,2013J,2678643,546614,-1,2
AAA,2013J,2678643,546970,-1,1
AAA,2013J,2678643,546871,-1,3
AAA,2013J,2678643,546874,-1,1
AAA,2013J,2678643,546669,-1,1
AAA,2013J,2678643,547050,-1,2
AAA,2013J,2678643,547035,-1,1
AAA,2013J,2678643,546917,-1,1
AAA,2013J,2678643,547030,-1,1
AAA,2013J,2678643,546879,-1,2
AAA,2013J,2691206,546876,-1,1
AAA,2013J,2691244,546871,-1,1
AAA,2013J,2689958,546871,-1,1
AAA,2013J,2691206,546614,-1,3
AAA,2013J,2689958,546652,-1,2
AAA,2013J,2689958,546614,-1,3
AAA,2013J,2689958,546879,-1,2
AAA,2013J,2689958,546883,-1,2
AAA,2013J,2691206,546660,-1,1
AAA,2013J,2691244,546614,-1,1
AAA,2013J,2689958,546669,-1,8
AAA,2013J,2691206,546732,-1,5
AAA,2013J,2691206,546731,-1,1
AAA,2013J,2689958,546652,-1,2
AAA,2013J,2689958,546876,-1,1
AAA,2013J,2689958,546667,-1,2
AAA,2013J,2689958,546681,-1,2
AAA,2013J,2691206,546883,-1,1
AAA,2013J,2691244,546948,-1,1
AAA,2013J,2613116,546719,-1,12
AAA,2013J,2613116,546652,-1,6
AAA,2013J,2613116,546879,-1,1
AAA,2013J,2613116,546614,-1,1
AAA,2013J,2613116,546652,-1,3
AAA,2013J,2613116,546681,-1,14
AAA,2013J,2146792,546719,-1,3
AAA,2013J,2146792,546614,-1,1
AAA,2013J,2062879,546719,-1,18
AAA,2013J,2062879,546614,-1,11
AAA,2013J,2062879,546883,-1,3
AAA,2013J,2062879,546876,-1,10
AAA,2013J,2062879,546889,-1,3
AAA,2013J,2062879,546652,-1,3
AAA,2013J,2062879,546652,-1,2
AAA,2013J,2149225,546684,-1,1
AAA,2013J,2149225,546652,-1,15
AAA,2013J,2149225,546681,-1,15
AAA,2013J,2149225,546614,-1,2
AAA,2013J,2149225,546879,-1,2
AAA,2013J,2149225,546732,-1,2
AAA,2013J,2149225,546719,-1,3
AAA,2013J,2149225,546652,-1,12
AAA,2013J,2182846,546614,-1,2
AAA,2013J,2182846,546732,-1,6
AAA,2013J,2182846,546652,-1,7
AAA,2013J,2197016,546883,-1,2
AAA,2013J,2197016,546876,-1,2
AAA,2013J,2197016,546652,-1,5
AAA,2013J,2197016,546652,-1,6
AAA,2013J,2197016,546614,-1,7
AAA,2013J,2197016,546719,-1,1
AAA,2013J,2197016,546731,-1,8
AAA,2013J,2182846,546652,-1,6
AAA,2013J,2208424,546879,-1,2
AAA,2013J,2208424,546681,-1,11
AAA,2013J,2208424,546689,-1,1
AAA,2013J,2208424,546652,-1,2
AAA,2013J,2208424,546883,-1,1
AAA,2013J,2208424,546614,-1,7
AAA,2013J,2208424,546719,-1,7
AAA,2013J,2208424,546876,-1,1
AAA,2013J,2208424,546667,-1,3
AAA,2013J,2208424,546662,-1,1
AAA,2013J,2208424,546986,-1,1
AAA,2013J,1801641,546669,-1,11
AAA,2013J,1801641,546614,-1,1
AAA,2013J,1801641,546667,-1,5
AAA,2013J,1801641,546879,-1,2
AAA,2013J,1686521,546614,-1,3
AAA,2013J,1686521,546669,-1,2
AAA,2013J,1686521,547013,-1,1
AAA,2013J,1686521,546900,-1,1
AAA,2013J,1686521,546667,-1,3
AAA,2013J,1686521,546871,-1,2
AAA,2013J,1686521,546879,-1,2
AAA,2013J,1860318,546879,-1,2
AAA,2013J,1860318,546667,-1,5
AAA,2013J,1860318,546871,-1,1
AAA,2013J,1860318,546614,-1,3
AAA,2013J,1894188,546684,-1,6
AAA,2013J,1894188,546614,-1,4
AAA,2013J,1894188,546723,-1,7
AAA,2013J,1942396,546879,-1,2
AAA,2013J,1942396,546883,-1,2
AAA,2013J,1942396,546681,-1,6
AAA,2013J,1942396,546714,-1,19
AAA,2013J,1942396,546688,-1,10
AAA,2013J,1942396,546719,-1,3
AAA,2013J,1942396,546876,-1,3
AAA,2013J,1942396,546614,-1,9
AAA,2013J,1942396,546871,-1,2
AAA,2013J,1942396,546662,-1,4
AAA,2013J,1942396,546986,-1,2
AAA,2013J,2344901,546879,-1,7
AAA,2013J,2344901,547013,-1,1
AAA,2013J,2344901,546719,-1,5
AAA,2013J,2344901,546671,-1,1
AAA,2013J,2344901,546670,-1,1
AAA,2013J,2344901,546672,-1,1
AAA,2013J,2344901,546668,-1,1
AAA,2013J,2344901,546667,-1,5
AAA,2013J,2344901,546662,-1,3
AAA,2013J,2344901,546614,-1,4
AAA,2013J,2229865,546972,-1,1
AAA,2013J,2229865,546903,-1,2
AAA,2013J,2229865,546871,-1,1
AAA,2013J,2229865,546614,-1,5
AAA,2013J,2229865,546681,-1,3
AAA,2013J,2229865,546876,-1,2
AAA,2013J,2293923,546614,-1,1
AAA,2013J,2293923,546662,-1,4
AAA,2013J,2364471,546652,-1,7
AAA,2013J,2364471,546614,-1,3
AAA,2013J,2364471,546652,-1,6
AAA,2013J,544103,546614,-1,8
AAA,2013J,544103,546652,-1,7
AAA,2013J,544103,546719,-1,4
AAA,2013J,544103,546652,-1,6
AAA,2013J,187100,546732,-1,5
AAA,2013J,187100,546652,-1,13
AAA,2013J,187100,546883,-1,1
AAA,2013J,187100,546614,-1,9
AAA,2013J,187100,546876,-1,1
AAA,2013J,187100,546652,-1,9
AAA,2013J,180753,546681,-1,4
AAA,2013J,180753,546883,-1,1
AAA,2013J,180753,546652,-1,9
AAA,2013J,180753,546719,-1,2
AAA,2013J,180753,546614,-1,4
AAA,2013J,180753,546652,-1,8
AAA,2013J,180753,546876,-1,1
AAA,2013J,186149,546652,-1,4
AAA,2013J,186149,546614,-1,3
AAA,2013J,186149,546652,-1,6
AAA,2013J,184271,546662,-1,18
AAA,2013J,184271,546614,-1,1
AAA,2013J,184271,546681,-1,1
AAA,2013J,175932,546879,-1,4
AAA,2013J,175932,546732,-1,1
AAA,2013J,175932,546668,-1,1
AAA,2013J,175932,546614,-1,4
AAA,2013J,175932,546670,-1,1
AAA,2013J,175932,546669,-1,9
AAA,2013J,175392,546879,-1,1
AAA,2013J,175392,546652,-1,6
AAA,2013J,175932,546667,-1,2
AAA,2013J,175392,546668,-1,1
AAA,2013J,174782,546652,-1,8
AAA,2013J,175392,546614,-1,2
AAA,2013J,174782,546731,-1,6
AAA,2013J,175392,546652,-1,8
AAA,2013J,174782,546652,-1,6
AAA,2013J,174782,546614,-1,4
AAA,2013J,205719,546879,-1,1
AAA,2013J,205350,546883,-1,1
AAA,2013J,205350,546876,-1,1
AAA,2013J,205719,546671,-1,1
AAA,2013J,205719,546672,-1,1
AAA,2013J,205719,546668,-1,1
AAA,2013J,205719,546667,-1,4
AAA,2013J,205719,546670,-1,1
AAA,2013J,205350,546681,-1,2
AAA,2013J,205350,546719,-1,6
AAA,2013J,205719,546614,-1,4
AAA,2013J,202635,546614,-1,6
AAA,2013J,202635,546986,-1,1
AAA,2013J,202635,546652,-1,9
AAA,2013J,202635,546652,-1,11
AAA,2013J,205350,546614,-1,3
AAA,2013J,227499,546894,-1,1
AAA,2013J,227499,546667,-1,4
AAA,2013J,227499,546652,-1,9
AAA,2013J,227499,546652,-1,7
AAA,2013J,227499,546719,-1,9
AAA,2013J,227499,546879,-1,1
AAA,2013J,227499,546876,-1,2
AAA,2013J,227499,546614,-1,6
AAA,2013J,227499,546883,-1,1
AAA,2013J,155854,546732,-1,7
AAA,2013J,155854,546652,-1,2
AAA,2013J,155854,546614,-1,7
AAA,2013J,155854,546681,-1,13
AAA,2013J,155854,546719,-1,11
AAA,2013J,155854,546652,-1,1
AAA,2013J,155984,546614,-1,3
AAA,2013J,155984,546652,-1,14
AAA,2013J,155984,546652,-1,14
AAA,2013J,57506,546883,-1,3
AAA,2013J,57506,546879,-1,1
AAA,2013J,57506,546731,-1,4
AAA,2013J,57506,546732,-1,11
AAA,2013J,57506,546681,-1,1
AAA,2013J,57506,546614,-1,11
AAA,2013J,57506,546876,-1,3
AAA,2013J,52130,546681,-1,1
AAA,2013J,52130,546614,-1,2
AAA,2013J,30268,546879,-1,4
AAA,2013J,30268,547013,-1,1
AAA,2013J,30268,546876,-1,2
AAA,2013J,30268,546614,-1,4
AAA,2013J,30268,546871,-1,2
AAA,2013J,30268,546732,-1,1
AAA,2013J,30268,546652,-1,4
AAA,2013J,30268,546667,-1,6
AAA,2013J,30268,546681,-1,1
AAA,2013J,30268,546652,-1,2
AAA,2013J,30268,546719,-1,1
AAA,2013J,30268,546883,-1,1
AAA,2013J,91265,546883,-1,1
AAA,2013J,91265,546681,-1,5
AAA,2013J,91265,546614,-1,4
AAA,2013J,91265,546876,-1,1
AAA,2013J,98094,546614,-1,15
AAA,2013J,98094,546879,-1,9
AAA,2013J,98094,546900,-1,3
AAA,2013J,98094,546871,-1,12
AAA,2013J,98094,546719,-1,9
AAA,2013J,98094,546714,-1,1
AAA,2013J,98094,546688,-1,1
AAA,2013J,58873,546614,-1,3
AAA,2013J,58873,546652,-1,1
AAA,2013J,59185,546614,-1,4
AAA,2013J,59185,546883,-1,1
AAA,2013J,59185,546652,-1,2
AAA,2013J,59185,546876,-1,1
AAA,2013J,59185,546719,-1,5
AAA,2013J,71361,546659,-1,2
AAA,2013J,71361,546657,-1,2
AAA,2013J,71361,546652,-1,7
AAA,2013J,71361,546652,-1,5
AAA,2013J,71361,546657,-1,1
AAA,2013J,71361,546614,-1,5
AAA,2013J,71361,546719,-1,1
AAA,2013J,71361,546659,-1,3
AAA,2013J,38053,546614,-1,2
AAA,2013J,38053,546652,-1,5
AAA,2013J,38053,546652,-1,3
AAA,2013J,376439,546614,-1,4
AAA,2013J,376439,546652,-1,4
AAA,2013J,376439,546876,-1,1
AAA,2013J,376439,546732,-1,7
AAA,2013J,376439,546652,-1,8
AAA,2013J,376439,546883,-1,1
AAA,2013J,366483,546614,-1,13
AAA,2013J,366483,546719,-1,4
AAA,2013J,366483,546876,-1,4
AAA,2013J,366483,546681,-1,7
AAA,2013J,366483,546871,-1,1
AAA,2013J,366483,546732,-1,1
AAA,2013J,366483,546883,-1,5
AAA,2013J,365642,546732,-1,1
AAA,2013J,365642,546614,-1,4
AAA,2013J,365244,546614,-1,1
AAA,2013J,365244,546652,-1,1
AAA,2013J,380953,546614,-1,1
AAA,2013J,380953,546681,-1,1
AAA,2013J,350188,546681,-1,1
AAA,2013J,350188,546614,-1,2
AAA,2013J,262011,546669,-1,1
AAA,2013J,262011,546667,-1,3
AAA,2013J,262011,546652,-1,1
AAA,2013J,262011,546879,-1,1
AAA,2013J,262011,546614,-1,1
AAA,2013J,262011,546652,-1,2
AAA,2013J,238007,546894,-1,2
AAA,2013J,238007,546732,-1,2
AAA,2013J,238007,546876,-1,3
AAA,2013J,238007,546614,-1,3
AAA,2013J,256815,546614,-1,1
AAA,2013J,256815,546652,-1,1
AAA,2013J,258894,546652,-1,2
AAA,2013J,258894,546614,-1,3
AAA,2013J,258894,546719,-1,3
AAA,2013J,255548,546652,-1,9
AAA,2013J,255548,546896,-1,1
AAA,2013J,255548,546614,-1,1
AAA,2013J,255548,546876,-1,1
AAA,2013J,255548,546652,-1,10
AAA,2013J,248270,546614,-1,11
AAA,2013J,248270,546681,-1,1
AAA,2013J,248270,546652,-1,2
AAA,2013J,248270,546652,-1,2
AAA,2013J,248270,546876,-1,1
AAA,2013J,248270,546883,-1,1
AAA,2013J,248270,547009,-1,1
AAA,2013J,296332,546652,-1,2
AAA,2013J,296332,546961,-1,1
AAA,2013J,296332,546972,-1,2
AAA,2013J,296332,546662,-1,9
AAA,2013J,296332,547028,-1,2
AAA,2013J,296332,547018,-1,2
AAA,2013J,296332,546983,-1,1
AAA,2013J,296332,546876,-1,3
AAA,2013J,296332,547015,-1,2
AAA,2013J,296332,546652,-1,2
AAA,2013J,296332,547008,-1,4
AAA,2013J,296332,546871,-1,2
AAA,2013J,296332,547032,-1,2
AAA,2013J,296332,546883,-1,1
AAA,2013J,296332,546614,-1,8
AAA,2013J,298696,546889,-1,1
AAA,2013J,298696,546719,-1,6
AAA,2013J,298696,546876,-1,2
AAA,2013J,298696,546614,-1,4
AAA,2013J,300398,546667,-1,2
AAA,2013J,300398,546652,-1,5
AAA,2013J,300398,546652,-1,6
AAA,2013J,300398,546614,-1,1
AAA,2013J,300398,546879,-1,1
AAA,2013J,312537,546652,-1,10
AAA,2013J,312537,546876,-1,4
AAA,2013J,312537,546883,-1,4
AAA,2013J,311917,546731,-1,2
AAA,2013J,312537,546614,-1,21
AAA,2013J,311917,546681,-1,6
AAA,2013J,311917,546876,-1,2
AAA,2013J,311917,546614,-1,11
AAA,2013J,311917,546719,-1,14
AAA,2013J,311917,546668,-1,1
AAA,2013J,311917,546670,-1,2
AAA,2013J,311917,546667,-1,1
AAA,2013J,311917,546873,-1,1
AAA,2013J,311917,546879,-1,2
AAA,2013J,312537,546719,-1,13
AAA,2013J,311917,546672,-1,1
AAA,2013J,312537,546652,-1,17
AAA,2013J,311917,546894,-1,1
AAA,2013J,311917,546671,-1,1
AAA,2013J,311917,546732,-1,1
AAA,2013J,311917,546883,-1,1
AAA,2013J,311917,546714,-1,19
AAA,2013J,306466,546681,-1,1
AAA,2013J,306897,546652,-1,1
AAA,2013J,306466,546732,-1,3
AAA,2013J,306466,546614,-1,2
AAA,2013J,306897,546876,-1,1
AAA,2013J,306897,546614,-1,3
AAA,2013J,306897,546652,-1,2
AAA,2013J,305386,546719,-1,3
AAA,2013J,305386,546669,-1,14
AAA,2013J,305386,546688,-1,2
AAA,2013J,305386,546667,-1,1
AAA,2013J,305386,546714,-1,9
AAA,2013J,305386,546879,-1,2
AAA,2013J,305386,546614,-1,3
AAA,2013J,291334,546684,-1,1
AAA,2013J,291334,546652,-1,1
AAA,2013J,291334,546719,-1,7
AAA,2013J,291334,546614,-1,8
AAA,2013J,291334,546668,-1,2
AAA,2013J,291334,546723,-1,2
AAA,2013J,291334,546667,-1,7
AAA,2013J,293699,546614,-1,2
AAA,2013J,293699,546667,-1,2
AAA,2013J,293699,546879,-1,1
AAA,2013J,291334,546731,-1,9
AAA,2013J,291334,546879,-1,3
AAA,2013J,291334,546876,-1,2
AAA,2013J,291334,546652,-1,3
AAA,2013J,291334,546883,-1,2
AAA,2013J,291334,546732,-1,14
AAA,2013J,294570,546614,-1,1
AAA,2013J,294570,546732,-1,1
AAA,2013J,111717,546652,-1,5
AAA,2013J,111717,546614,-1,2
AAA,2013J,111717,546652,-1,4
AAA,2013J,111717,546732,-1,2
AAA,2013J,147756,546719,-1,3
AAA,2013J,147756,546662,-1,9
AAA,2013J,147756,546614,-1,4
AAA,2013J,147756,546681,-1,2
AAA,2013J,148993,546614,-1,2
AAA,2013J,148993,546652,-1,3
AAA,2013J,148993,546732,-1,4
AAA,2013J,148993,546652,-1,3
AAA,2013J,134143,546731,-1,5
AAA,2013J,134143,546732,-1,20
AAA,2013J,134143,546681,-1,14
AAA,2013J,134143,546614,-1,3
AAA,2013J,134143,546719,-1,3
AAA,2013J,132976,546652,-1,2
AAA,2013J,132976,546662,-1,8
AAA,2013J,132976,546614,-1,4
AAA,2013J,132976,546731,-1,2
AAA,2013J,132976,546652,-1,4
AAA,2013J,132976,546719,-1,6
AAA,2013J,132976,546879,-1,2
AAA,2013J,132976,546871,-1,1
AAA,2013J,101781,546669,-1,1
AAA,2013J,101781,546668,-1,1
AAA,2013J,101781,546652,-1,5
AAA,2013J,101781,546874,-1,1
AAA,2013J,101781,546670,-1,1
AAA,2013J,101781,546667,-1,2
AAA,2013J,101781,546681,-1,6
AAA,2013J,101781,546614,-1,19
AAA,2013J,101781,546671,-1,1
AAA,2013J,101781,546672,-1,1
AAA,2013J,101781,546714,-1,3
AAA,2013J,101781,546990,-1,1
AAA,2013J,101781,546876,-1,3
AAA,2013J,101781,547049,-1,1
AAA,2013J,101781,546900,-1,1
AAA,2013J,101781,546903,-1,1
AAA,2013J,101781,546652,-1,2
AAA,2013J,101781,546719,-1,3
AAA,2013J,101781,546948,-1,1
AAA,2013J,101781,546871,-1,5
AAA,2013J,101781,546688,-1,10
AAA,2013J,101781,546879,-1,3
AAA,2013J,101781,547050,-1,1
AAA,2013J,102806,547013,-1,2
AAA,2013J,102806,546731,-1,5
AAA,2013J,102806,546879,-1,2
AAA,2013J,102806,546667,-1,7
AAA,2013J,102806,546669,-1,11
AAA,2013J,102806,546614,-1,9
AAA,2013J,104476,546719,-1,3
AAA,2013J,104476,546681,-1,4
AAA,2013J,104476,546614,-1,2
AAA,2013J,324002,546614,-1,1
AAA,2013J,319047,546652,-1,12
AAA,2013J,319047,546896,-1,1
AAA,2013J,319047,546876,-1,2
AAA,2013J,324002,546681,-1,2
AAA,2013J,321942,546652,-1,9
AAA,2013J,321942,546614,-1,3
AAA,2013J,321942,546652,-1,8
AAA,2013J,335764,546614,-1,2
AAA,2013J,335764,546652,-1,7
AAA,2013J,336207,546652,-1,5
AAA,2013J,336207,546614,-1,4
AAA,2013J,336207,546652,-1,3
AAA,2013J,335764,546681,-1,2
AAA,2013J,336207,546681,-1,1
AAA,2013J,335764,546652,-1,1
AAA,2013J,336207,546719,-1,1
AAA,2013J,343446,546669,-1,7
AAA,2013J,343446,546668,-1,1
AAA,2013J,343446,546879,-1,3
AAA,2013J,343446,546614,-1,6
AAA,2013J,343446,546714,-1,19
AAA,2013J,343446,546667,-1,3
AAA,2013J,343446,546876,-1,1
AAA,2013J,343446,546662,-1,4
AAA,2013J,343446,546871,-1,1
AAA,2013J,342007,546652,-1,5
AAA,2013J,342007,546667,-1,5
AAA,2013J,342007,546879,-1,2
AAA,2013J,342007,546662,-1,19
AAA,2013J,342007,546652,-1,6
AAA,2013J,342007,546871,-1,1
AAA,2013J,342007,546614,-1,10
AAA,2013J,332789,546719,-1,3
AAA,2013J,332789,546614,-1,2
AAA,2013J,319047,546614,-1,3
AAA,2013J,318933,546614,-1,2
AAA,2013J,319047,546652,-1,12
AAA,2013J,345357,546614,-1,1
AAA,2013J,345357,546883,-1,1
AAA,2013J,345357,546876,-1,2
AAA,2013J,345357,546667,0,3
AAA,2013J,345357,546883,0,1
AAA,2013J,345357,546732,0,14
AAA,2013J,345357,546614,0,5
AAA,2013J,345357,546876,0,1
AAA,2013J,345357,546681,0,4
AAA,2013J,345357,546879,0,1
AAA,2013J,345357,546719,0,2
AAA,2013J,345357,546731,0,6
AAA,2013J,336207,546681,0,1
AAA,2013J,331358,546650,0,2
AAA,2013J,331358,546614,0,4
AAA,2013J,321942,546654,0,2
AAA,2013J,321942,546654,0,1
AAA,2013J,321942,546659,0,2
AAA,2013J,321942,546652,0,3
AAA,2013J,321942,546652,0,2
AAA,2013J,321942,546614,0,2
AAA,2013J,321942,546659,0,1
AAA,2013J,321942,546657,0,3
AAA,2013J,321942,546657,0,4
AAA,2013J,324002,546614,0,3
AAA,2013J,324002,546657,0,4
AAA,2013J,324084,546659,0,1
AAA,2013J,324002,546681,0,4
AAA,2013J,324084,546652,0,4
AAA,2013J,324002,546657,0,3
AAA,2013J,324084,546659,0,1
AAA,2013J,324084,546657,0,2
AAA,2013J,324002,546732,0,4
AAA,2013J,324084,546652,0,3
AAA,2013J,324084,546657,0,1
AAA,2013J,324002,546719,0,2
AAA,2013J,324002,546876,0,1
AAA,2013J,324084,546614,0,8
AAA,2013J,324002,546883,0,1
AAA,2013J,319047,546657,0,1
AAA,2013J,319047,546657,0,1
AAA,2013J,319047,546654,0,2
AAA,2013J,318933,546948,0,1
AAA,2013J,318933,546871,0,1
AAA,2013J,318933,546657,0,3
AAA,2013J,319047,546614,0,1
AAA,2013J,318933,546667,0,5
AAA,2013J,319047,546654,0,1
AAA,2013J,318933,546614,0,8
AAA,2013J,318933,546659,0,3
AAA,2013J,318933,546659,0,4
AAA,2013J,319047,546652,0,1
AAA,2013J,318933,546657,0,4
AAA,2013J,318933,546654,0,1
AAA,2013J,318933,546879,0,1
AAA,2013J,343446,546731,0,10
AAA,2013J,343446,546719,0,20
AAA,2013J,343446,546652,0,5
AAA,2013J,343446,546876,0,1
AAA,2013J,343446,546879,0,2
AAA,2013J,343446,546681,0,21
AAA,2013J,343446,546659,0,2
AAA,2013J,343446,546667,0,4
AAA,2013J,343446,546614,0,18
AAA,2013J,343446,546652,0,4
AAA,2013J,343446,546983,0,1
AAA,2013J,343446,546657,0,1
AAA,2013J,343446,546662,0,3
AAA,2013J,343446,546659,0,3
AAA,2013J,331358,546659,0,1
AAA,2013J,331358,546719,0,8
AAA,2013J,331358,546725,0,3
AAA,2013J,331358,546723,0,2
AAA,2013J,331358,546738,0,2
AAA,2013J,331358,546657,0,2
AAA,2013J,331358,546739,0,2
AAA,2013J,331358,546652,0,3
AAA,2013J,331358,546652,0,4
AAA,2013J,331358,546650,0,1
AAA,2013J,331358,546731,0,3
AAA,2013J,331358,546657,0,1
AAA,2013J,331358,546681,0,5
AAA,2013J,334333,546657,0,1
AAA,2013J,334333,546654,0,2
AAA,2013J,334333,546654,0,3
AAA,2013J,334333,546650,0,1
